artist,album,line,lyric,track_title
IU,Love poem,27,여전히 그렇게 그 던가요,그 사람 (The Visitor)
IU,Love poem,28,"지금쯤 어디서 어느 누구, 어떤 음악에",그 사람 (The Visitor)
IU,Love poem,29,고고히 춤추고 있을까요,그 사람 (The Visitor)
IU,Love poem,30,Why do I still love you?,그 사람 (The Visitor)
IU,Love poem,31,Why do I sing 'bout you?,그 사람 (The Visitor)
IU,Love poem,32,Why do I still wait for you?,그 사람 (The Visitor)
IU,Love poem,33,Sing 'bout you,그 사람 (The Visitor)
IU,Love poem,34,"Say, ""Love you""",그 사람 (The Visitor)
IU,Love poem,35,"(Oh, whoa) Babe, I love you",그 사람 (The Visitor)
IU,Love poem,36,"(Oh, whoa) Why I love you?",그 사람 (The Visitor)
IU,Love poem,37,"(Oh, whoa) Why you?",그 사람 (The Visitor)
IU,Love poem,1,NA,Blueming
IU,Love poem,2,‘뭐해?‘라는 두 글자에,Blueming
IU,Love poem,3,‘네가 보고 싶어' 나의 속마음을 담아 우,Blueming
IU,Love poem,4,이모티콘 하나하나 속에,Blueming
IU,Love poem,5,달라지는 내 미묘한 심리를 알까 우,Blueming
IU,Love poem,6,"아니 바쁘지 않아 nothing, na, na",Blueming
IU,Love poem,7,잠들어 있지 않아 insomnia-nia-nia,Blueming
IU,Love poem,8,지금 다른 사람과 함께이지 않아,Blueming
IU,Love poem,9,"응, 나도 너를 생각 중",Blueming
IU,Love poem,10,우리의 네모 칸은 bloom,Blueming
IU,Love poem,11,엄지손가락으로 장미꽃을 피워,Blueming
IU,Love poem,12,향기에 취할 것 같아 우,Blueming
IU,Love poem,13,오직 둘만의 비밀의 정원,Blueming
IU,Love poem,14,(I feel) Bloom,Blueming
IU,Love poem,15,(I feel) Bloom,Blueming
IU,Love poem,16,(I feel) Bloom,Blueming
IU,Love poem,17,너에게 한 송이를 더 보내,Blueming
IU,Love poem,18,밤샘 작업으로 업데이트,Blueming
IU,Love poem,19,흥미로운 이 작품의 지은이 that's me 우,Blueming
IU,Love poem,20,어쩜 이 관계의 클라이맥스,Blueming
IU,Love poem,21,2막으로 넘어가기엔 지금이 good timing 우,Blueming
IU,Love poem,22,같은 맘인 걸 알아 rea-la-lize,Blueming
IU,Love poem,23,말을 고르지 말아 just repla-la-la-ly,Blueming
IU,Love poem,24,조금 장난스러운 나의 은유에,Blueming
IU,Love poem,25,네 해석이 궁금해,Blueming
IU,Love poem,26,우리의 색은 gray and blue,Blueming
IU,Love poem,27,엄지손가락으로 말풍선을 띄워,Blueming
IU,Love poem,28,금세 터질 것 같아 우,Blueming
IU,Love poem,29,호흡이 가빠져 어지러워,Blueming
IU,Love poem,30,(I feel) Blue,Blueming
IU,Love poem,31,(I feel) Blue,Blueming
IU,Love poem,32,(I feel) Blue,Blueming
IU,Love poem,33,너에게 가득히 채워,Blueming
IU,Love poem,34,띄어쓰기없이보낼게사랑인것같애,Blueming
IU,Love poem,35,"백만송이장미꽃을, 나랑피워볼래?",Blueming
IU,Love poem,36,꽃잎의 색은 우리 마음 가는 대로 칠해,Blueming
IU,Love poem,37,시들 때도 예쁘게,Blueming
IU,Love poem,38,우리의 네모 칸은 bloom,Blueming
IU,Love poem,39,엄지손가락으로 장미꽃을 피워,Blueming
IU,Love poem,40,향기에 취할 것 같아 우,Blueming
IU,Love poem,41,오직 둘만의 비밀의 정원,Blueming
IU,Love poem,42,(I feel) Bloom,Blueming
IU,Love poem,43,(I feel) Bloom,Blueming
IU,Love poem,44,(I feel) Bloom,Blueming
IU,Love poem,45,너에게 한 송이를 더 보내,Blueming
IU,Love poem,1,NA,시간의 바깥 (Above The Time)
IU,Love poem,2,서로를 닮아 기울어진 삶,시간의 바깥 (Above The Time)
IU,Love poem,3,소원을 담아 차오르는 달,시간의 바깥 (Above The Time)
IU,Love poem,4,하려다 만 괄호 속의 말,시간의 바깥 (Above The Time)
IU,Love poem,5,이제야 음 음 음,시간의 바깥 (Above The Time)
IU,Love poem,6,어디도 닿지 않는 나의 닻,시간의 바깥 (Above The Time)
IU,Love poem,7,넌 영원히 도착할 수 없는 섬 같아,시간의 바깥 (Above The Time)
IU,Love poem,8,헤매던 날,시간의 바깥 (Above The Time)
IU,Love poem,9,이제야 음 음 음,시간의 바깥 (Above The Time)
IU,Love poem,10,기록하지 않아도,시간의 바깥 (Above The Time)
IU,Love poem,11,내가 널 전부 기억할 테니까,시간의 바깥 (Above The Time)
IU,Love poem,12,기다려,시간의 바깥 (Above The Time)
IU,Love poem,13,기어이 우리가 만나면,시간의 바깥 (Above The Time)
IU,Love poem,14,시간의 테두리 바깥에서,시간의 바깥 (Above The Time)
IU,Love poem,15,과거를 밟지 않고 선다면,시간의 바깥 (Above The Time)
IU,Love poem,16,숨이 차게 춤을 추겠어,시간의 바깥 (Above The Time)
IU,Love poem,17,낮에도 밝지 않은 나의 밖,시간의 바깥 (Above The Time)
IU,Love poem,18,끝없는 밤 남겨진 반,시간의 바깥 (Above The Time)
IU,Love poem,19,넌 어떨까 나와 같을까,시간의 바깥 (Above The Time)
IU,Love poem,20,알 수 없음에 아파지던 맘,시간의 바깥 (Above The Time)
IU,Love poem,21,더 멀리 자유 그 위로 가자,시간의 바깥 (Above The Time)
IU,Love poem,22,내일이 우릴 찾지 못할,시간의 바깥 (Above The Time)
IU,Love poem,23,곳에서 기쁘게 만나,시간의 바깥 (Above The Time)
IU,Love poem,24,이제야,시간의 바깥 (Above The Time)
IU,Love poem,25,한눈에 찾지 못해도 돼,시간의 바깥 (Above The Time)
IU,Love poem,26,내가 널 알아볼 테니까,시간의 바깥 (Above The Time)
IU,Love poem,27,기다려,시간의 바깥 (Above The Time)
IU,Love poem,28,기어이 우리가 만나면,시간의 바깥 (Above The Time)
IU,Love poem,29,시간의 테두리 바깥에서,시간의 바깥 (Above The Time)
IU,Love poem,30,과거를 밟지 않고 선다면,시간의 바깥 (Above The Time)
IU,Love poem,31,숨이 차게 춤을 추겠어,시간의 바깥 (Above The Time)
IU,Love poem,32,NA,시간의 바깥 (Above The Time)
IU,Love poem,33,드디어 (드디어),시간의 바깥 (Above The Time)
IU,Love poem,34,기다림의 이유를 만나러 (만나러),시간의 바깥 (Above The Time)
IU,Love poem,35,꿈결에도 잊지 않았던,시간의 바깥 (Above The Time)
IU,Love poem,36,잠결에도 잊을 수 없었던,시간의 바깥 (Above The Time)
IU,Love poem,37,너의 이름을 불러 줄게,시간의 바깥 (Above The Time)
IU,Love poem,38,기다려,시간의 바깥 (Above The Time)
IU,Love poem,39,잃어버렸던 널 되찾으러,시간의 바깥 (Above The Time)
IU,Love poem,40,엉키었던 시간을 견디어,시간의 바깥 (Above The Time)
IU,Love poem,41,미래를 쫓지 않을 두 발로,시간의 바깥 (Above The Time)
IU,Love poem,42,숨이 차게 달려가겠어,시간의 바깥 (Above The Time)
IU,Love poem,43,긴긴 서사를 거쳐,시간의 바깥 (Above The Time)
IU,Love poem,44,비로소 첫 줄로 적혀,시간의 바깥 (Above The Time)
IU,Love poem,45,나 두려움 따윈 없어,시간의 바깥 (Above The Time)
IU,Love poem,46,서로를 감아 포개어진 삶,시간의 바깥 (Above The Time)
IU,Love poem,47,그들을 가만 내려보는 달,시간의 바깥 (Above The Time)
IU,Love poem,48,여전히 많아 하고 싶은 말,시간의 바깥 (Above The Time)
IU,Love poem,49,우리 좀 봐 꼭 하나 같아,시간의 바깥 (Above The Time)
IU,Love poem,1,NA,Love Poem
IU,Love poem,2,누구를 위해 누군가,Love Poem
IU,Love poem,3,기도하고 있나 봐,Love Poem
IU,Love poem,4,숨죽여 쓴 사랑시가,Love Poem
IU,Love poem,5,낮게 들리는 듯해,Love Poem
IU,Love poem,6,너에게로 선명히 날아가,Love Poem
IU,Love poem,7,늦지 않게 자리에 닿기를,Love Poem
IU,Love poem,8,I'll be there,Love Poem
IU,Love poem,9,홀로 걷는 너의 뒤에,Love Poem
IU,Love poem,10,Singing till the end,Love Poem
IU,Love poem,11,그치지 않을 이 노래,Love Poem
IU,Love poem,12,아주 잠시만 귀 기울여 봐,Love Poem
IU,Love poem,13,유난히 긴 밤을 걷는 널 위해 부를게,Love Poem
IU,Love poem,14,또 한 번 너의 세상에,Love Poem
IU,Love poem,15,별이 지고 있나 봐,Love Poem
IU,Love poem,16,숨죽여 삼킨 눈물이,Love Poem
IU,Love poem,17,여기 흐르는 듯해,Love Poem
IU,Love poem,18,할 말을 잃어 고요한 마음에,Love Poem
IU,Love poem,19,기억처럼 들려오는 목소리,Love Poem
IU,Love poem,20,I'll be there,Love Poem
IU,Love poem,21,홀로 걷는 너의 뒤에,Love Poem
IU,Love poem,22,Singing till the end,Love Poem
IU,Love poem,23,그치지 않을 이 노래,Love Poem
IU,Love poem,24,아주 커다란 숨을 쉬어 봐,Love Poem
IU,Love poem,25,소리 내 우는 법을 잊은,Love Poem
IU,Love poem,26,널 위해 부를게,Love Poem
IU,Love poem,27,(다시 걸어갈 수 있도록),Love Poem
IU,Love poem,28,부를게,Love Poem
IU,Love poem,29,(다시 사랑할 수 있도록),Love Poem
IU,Love poem,30,Here I am,Love Poem
IU,Love poem,31,지켜봐 나를 난 절대,Love Poem
IU,Love poem,32,Singing till the end,Love Poem
IU,Love poem,33,멈추지 않아 이 노래,Love Poem
IU,Love poem,34,너의 긴 밤이 끝나는 그날,Love Poem
IU,Love poem,35,고개를 들어 바라본 그곳에 있을게,Love Poem
IU,Love poem,NA,NA,자장가 (Lullaby)
RM,mono.,1,NA,Seoul
RM,mono.,1,NA,Seoul
RM,mono.,2,차가운 새벽 공기에,Seoul
RM,mono.,2,차가운 새벽 공기에,Seoul
RM,mono.,3,남몰래 눈을 뜨네이 도시의 harmony,Seoul
RM,mono.,3,남몰래 눈을 뜨네이 도시의 harmony,Seoul
RM,mono.,4,난 너무나 익숙해,Seoul
RM,mono.,4,난 너무나 익숙해,Seoul
RM,mono.,5,내 어린 나날들은 아득하고,Seoul
RM,mono.,5,내 어린 나날들은 아득하고,Seoul
RM,mono.,6,빌딩과 차들만 가득해도,Seoul
RM,mono.,6,빌딩과 차들만 가득해도,Seoul
RM,mono.,7,이젠 여기가 나의 집인 걸,Seoul
RM,mono.,7,이젠 여기가 나의 집인 걸,Seoul
RM,mono.,8,"Seoul, Seoul",Seoul
RM,mono.,8,"Seoul, Seoul",Seoul
RM,mono.,9,넌 왜 soul과 발음이 비슷한 걸까,Seoul
RM,mono.,9,넌 왜 soul과 발음이 비슷한 걸까,Seoul
RM,mono.,10,무슨 영혼을 가졌길래무엇이든 날 이토록,Seoul
RM,mono.,10,무슨 영혼을 가졌길래무엇이든 날 이토록,Seoul
RM,mono.,11,너의 곁에 잡아두었나,Seoul
RM,mono.,11,너의 곁에 잡아두었나,Seoul
RM,mono.,12,네게 난 추억조차 없는데,Seoul
RM,mono.,12,네게 난 추억조차 없는데,Seoul
RM,mono.,13,난 이제 니가 너무 지겨워,Seoul
RM,mono.,13,난 이제 니가 너무 지겨워,Seoul
RM,mono.,14,너의 맨날 똑같은 잿빛 표정,Seoul
RM,mono.,14,너의 맨날 똑같은 잿빛 표정,Seoul
RM,mono.,15,아니 아니 나는 내가 두려워,Seoul
RM,mono.,15,아니 아니 나는 내가 두려워,Seoul
RM,mono.,16,이미 너의 일부가 돼버렸거든,Seoul
RM,mono.,16,이미 너의 일부가 돼버렸거든,Seoul
RM,mono.,17,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,17,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,18,"사랑과 미움이 같은 말이면, I hate you Seoul",Seoul
RM,mono.,18,"사랑과 미움이 같은 말이면, I hate you Seoul",Seoul
RM,mono.,19,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,19,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,20,"사랑과 미움이 같은 말이면, I hate you Seoul (Seoul)",Seoul
RM,mono.,20,"사랑과 미움이 같은 말이면, I hate you Seoul (Seoul)",Seoul
RM,mono.,21,가만 있어도 풍경이 바뀌는 bus와,Seoul
RM,mono.,21,가만 있어도 풍경이 바뀌는 bus와,Seoul
RM,mono.,22,비슷한 듯 조금씩 다른 building,Seoul
RM,mono.,22,비슷한 듯 조금씩 다른 building,Seoul
RM,mono.,23,역한 듯 아닌 듯한 삶의 향과,Seoul
RM,mono.,23,역한 듯 아닌 듯한 삶의 향과,Seoul
RM,mono.,24,따뜻한 척 하는 차가운 공원들,Seoul
RM,mono.,24,따뜻한 척 하는 차가운 공원들,Seoul
RM,mono.,25,늘 헤매야 하는 사람들과,Seoul
RM,mono.,25,늘 헤매야 하는 사람들과,Seoul
RM,mono.,26,너무 많은 한을 품는 한강들과,Seoul
RM,mono.,26,너무 많은 한을 품는 한강들과,Seoul
RM,mono.,27,혼자 하늘을 볼 수 없는 그네들과,Seoul
RM,mono.,27,혼자 하늘을 볼 수 없는 그네들과,Seoul
RM,mono.,28,다 큰 애들과,Seoul
RM,mono.,28,다 큰 애들과,Seoul
RM,mono.,29,좀 늦어버린 나,Seoul
RM,mono.,29,좀 늦어버린 나,Seoul
RM,mono.,30,친구들은 툭하면 떠나겠다 해,Seoul
RM,mono.,30,친구들은 툭하면 떠나겠다 해,Seoul
RM,mono.,31,난 끄덕거려 보지만 웃질 못해,Seoul
RM,mono.,31,난 끄덕거려 보지만 웃질 못해,Seoul
RM,mono.,32,너무 인정하기 싫지만,Seoul
RM,mono.,32,너무 인정하기 싫지만,Seoul
RM,mono.,33,이미 난 너의 매연과,Seoul
RM,mono.,33,이미 난 너의 매연과,Seoul
RM,mono.,34,그 역겨움까지 도 사랑해,Seoul
RM,mono.,34,그 역겨움까지 도 사랑해,Seoul
RM,mono.,35,청계천의 비린낼 사랑해,Seoul
RM,mono.,35,청계천의 비린낼 사랑해,Seoul
RM,mono.,36,선유도의 쓸쓸함을 사랑해,Seoul
RM,mono.,36,선유도의 쓸쓸함을 사랑해,Seoul
RM,mono.,37,돈만 있으면 살기 좋다던,Seoul
RM,mono.,37,돈만 있으면 살기 좋다던,Seoul
RM,mono.,38,어느 택시기사의 그 한숨까지도,Seoul
RM,mono.,38,어느 택시기사의 그 한숨까지도,Seoul
RM,mono.,39,I love you,Seoul
RM,mono.,39,I love you,Seoul
RM,mono.,40,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,40,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,41,"사랑과 미움이 같은 말이면, I hate you Seoul",Seoul
RM,mono.,41,"사랑과 미움이 같은 말이면, I hate you Seoul",Seoul
RM,mono.,42,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,42,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,43,"사랑과 미움이 같은 말이면, I hate you Seoul (Seoul)",Seoul
RM,mono.,43,"사랑과 미움이 같은 말이면, I hate you Seoul (Seoul)",Seoul
RM,mono.,44,"사랑과 미움이 같은 말이면, I love you Seoul (I love you Seoul)",Seoul
RM,mono.,44,"사랑과 미움이 같은 말이면, I love you Seoul (I love you Seoul)",Seoul
RM,mono.,45,"사랑과 미움이 같은 말이면, I hate you Seoul (I love you Seoul)",Seoul
RM,mono.,45,"사랑과 미움이 같은 말이면, I hate you Seoul (I love you Seoul)",Seoul
RM,mono.,46,"사랑과 미움이 같은 말이면, I love you Seoul (I love you Seoul)",Seoul
RM,mono.,46,"사랑과 미움이 같은 말이면, I love you Seoul (I love you Seoul)",Seoul
RM,mono.,47,"사랑과 미움이 같은 말이면, I hate you Seoul (Seoul)",Seoul
RM,mono.,47,"사랑과 미움이 같은 말이면, I hate you Seoul (Seoul)",Seoul
RM,mono.,48,I'm leavin' you,Seoul
RM,mono.,48,I'm leavin' you,Seoul
RM,mono.,49,I'm livin' you,Seoul
RM,mono.,49,I'm livin' you,Seoul
RM,mono.,50,I'm leavin' you,Seoul
RM,mono.,50,I'm leavin' you,Seoul
RM,mono.,51,I'm livin' you,Seoul
RM,mono.,51,I'm livin' you,Seoul
RM,mono.,52,I'm leavin' you,Seoul
RM,mono.,52,I'm leavin' you,Seoul
RM,mono.,53,I'm livin' you,Seoul
RM,mono.,53,I'm livin' you,Seoul
RM,mono.,54,I'm leavin' you,Seoul
RM,mono.,54,I'm leavin' you,Seoul
RM,mono.,55,I'm livin' you,Seoul
RM,mono.,55,I'm livin' you,Seoul
RM,mono.,56,I'm leavin' you,Seoul
RM,mono.,56,I'm leavin' you,Seoul
RM,mono.,57,I'm livin' you,Seoul
RM,mono.,57,I'm livin' you,Seoul
RM,mono.,58,Seoul,Seoul
RM,mono.,58,Seoul,Seoul
RM,mono.,59,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,59,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,60,"사랑과 미움이 같은 말이면, I hate you Seoul",Seoul
RM,mono.,60,"사랑과 미움이 같은 말이면, I hate you Seoul",Seoul
RM,mono.,61,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,61,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,62,"사랑과 미움이 같은 말이면, I hate you Seoul사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,62,"사랑과 미움이 같은 말이면, I hate you Seoul사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,63,"사랑과 미움이 같은 말이면, I hate you Seoul",Seoul
RM,mono.,63,"사랑과 미움이 같은 말이면, I hate you Seoul",Seoul
RM,mono.,64,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,64,"사랑과 미움이 같은 말이면, I love you Seoul",Seoul
RM,mono.,65,"사랑과 미움이 같은 말이면, I hate you Seoul",Seoul
RM,mono.,65,"사랑과 미움이 같은 말이면, I hate you Seoul",Seoul
RM,mono.,66,Seoul (yeah),Seoul
RM,mono.,66,Seoul (yeah),Seoul
RM,mono.,67,I love you Seoul (yeah),Seoul
RM,mono.,67,I love you Seoul (yeah),Seoul
RM,mono.,68,I hate you Seoul (yeah),Seoul
RM,mono.,68,I hate you Seoul (yeah),Seoul
RM,mono.,69,I love you Seoul (yeah),Seoul
RM,mono.,69,I love you Seoul (yeah),Seoul
RM,mono.,70,I hate you Seoul,Seoul
RM,mono.,70,I hate you Seoul,Seoul
RM,mono.,1,NA,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,1,NA,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,2,지나가 언젠가 분명히 확실히,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,2,지나가 언젠가 분명히 확실히,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,3,지나가 언젠가 분명히 확실히,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,3,지나가 언젠가 분명히 확실히,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,4,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,4,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,5,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,5,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,6,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,6,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,7,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,7,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,8,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,8,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,9,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,9,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,10,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,10,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,11,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,11,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,12,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,12,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,13,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,13,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,14,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,14,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,15,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,15,(다),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,16,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,16,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,17,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,17,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,18,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,18,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,19,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,19,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,20,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,20,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,21,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,21,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,22,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,22,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,23,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,23,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,24,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,24,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,25,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,25,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,26,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,26,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,27,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,27,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,28,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,28,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,29,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,29,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,30,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,30,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,31,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,31,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,32,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,32,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,33,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,33,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,34,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,34,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,35,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,35,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,36,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,36,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,37,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,37,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,38,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,38,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,39,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,39,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,40,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,40,"(Everything, everything, everything goes)",지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,41,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,41,지나가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,42,밤이 가고 아침이 오듯이,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,42,밤이 가고 아침이 오듯이,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,43,봄이 가고 여름이 오나 (yeah yeah),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,43,봄이 가고 여름이 오나 (yeah yeah),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,44,꽃이 지고 열매가 익듯이,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,44,꽃이 지고 열매가 익듯이,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,45,모든 것은 아파야만 해,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,45,모든 것은 아파야만 해,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,46,세상을 안고 숨을 훅 들이 마셔봐,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,46,세상을 안고 숨을 훅 들이 마셔봐,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,47,내 폐 안에 가득 들어찬 따가운 공기가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,47,내 폐 안에 가득 들어찬 따가운 공기가,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,48,모든 걸 말해 그래 수없이 도망치고 싶었던,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,48,모든 걸 말해 그래 수없이 도망치고 싶었던,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,49,아파하고 무뎌지던 오랜 시간들 바로 그 아래,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,49,아파하고 무뎌지던 오랜 시간들 바로 그 아래,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,50,Everyday I pray (Everyday I pray),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,50,Everyday I pray (Everyday I pray),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,51,내가 좀 더 나은 어른이 될 수 있게,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,51,내가 좀 더 나은 어른이 될 수 있게,지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,52,And everyday I stay (Everyday I stay),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,52,And everyday I stay (Everyday I stay),지나가 (everythingoes) (Ft. NELL (KOR))
RM,mono.,53,사람도 아픔도 언젠가는 죽기에,지나가 (everythingoes) (Ft. NELL (KOR))
